title,author,avg_rating,genre,price,currency,cover_url,link,published_year_goodreads_x,ratings_count,published_year_goodreads_y,cluster_k3,cluster_k4,published_year_goodreads
The Art of Racing in the Rain,Garth Stein,4.23,Fiction,9.99,EUR,http://books.google.com/books/content?id=s8zIH7dnYCsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain,2006.0,327409.0,2006.0,1,1,2006.0
The Art of War,Sun Tzu,4.11,History,9.99,EUR,http://books.google.com/books/content?id=3dY4DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10534.The_Art_of_War,,,,1,1,
"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.48,Fiction,10.04,EUR,http://books.google.com/books/content?id=A0AXAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18243700-the-assassin-s-blade,2014.0,53227.0,2014.0,1,3,2014.0
The Awakening,Kate Chopin,3.69,Fiction,8.99,NAN,http://books.google.com/books/content?id=KFyuAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58345.The_Awakening,1899.0,125474.0,1899.0,0,0,1899.0
"The Awakening (Darkest Powers, #2)",Kelley Armstrong,4.16,Young Adult Fiction,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5391115-the-awakening,2009.0,95026.0,2009.0,1,1,2009.0
"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,3.67,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/395871.The_Awakening_The_Struggle,2007.0,68651.0,2007.0,0,0,2007.0
The BFG,Roald Dahl,4.23,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=sf4lzGnXuDEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6319.The_BFG,,,,1,1,
"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,4.11,Juvenile Fiction,5.69,EUR,http://books.google.com/books/content?id=sUtrdMJvFXAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78411.The_Bad_Beginning,,,,1,1,
"The Ballad of Never After (Once Upon a Broken Heart, #2)",Stephanie Garber,4.11,Young Adult Fiction,10.82,EUR,http://books.google.com/books/content?id=f05VEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after,,,,1,1,
"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=D-1QEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,,,,1,1,
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.42,"Animals, Mythical",8.99,NAN,http://books.google.com/books/content?id=SRFuuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,2008.0,508214.0,2008.0,1,3,2008.0
The Beach,Alex Garland,3.91,Fiction,8.99,NAN,http://books.google.com/books/content?id=cZWZ_Scx7u8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/607639.The_Beach,1996.0,52333.0,1996.0,0,0,1996.0
"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,3.94,Fiction,4.49,EUR,http://books.google.com/books/content?id=wgxMqRRWzT8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30868.The_Bean_Trees,1988.0,105032.0,1988.0,0,0,1988.0
The Bell Jar,Sylvia Plath,4.05,Fiction,8.99,NAN,http://books.google.com/books/content?id=vRPtAQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6514.The_Bell_Jar,1963.0,401605.0,1963.0,1,1,1963.0
The Bhagavad Gita,Krishna-Dwaipayana Vyasa,4.11,Religion,8.99,NAN,http://books.google.com/books/content?id=0VUUzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/99944.The_Bhagavad_Gita,,,,1,1,
"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,4.04,Fiction,0.99,EUR,http://books.google.com/books/content?id=ZgfbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2052.The_Big_Sleep,1939.0,84489.0,1939.0,0,1,1939.0
"The Black Dahlia Ellroy, James ( Author ) Aug-01-2006 Paperback",James Ellroy,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/128765450-the-black-dahlia-ellroy-james-author-aug-01-2006-paperback,,,,1,1,
The Blind Assassin,Margaret Atwood,3.95,Fiction,5.99,EUR,http://books.google.com/books/content?id=4WcFyY8ZEgkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78433.The_Blind_Assassin,2000.0,98464.0,2000.0,0,0,2000.0
"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,4.41,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=9N_awAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18705209-the-blood-of-olympus,2014.0,110719.0,2014.0,1,3,2014.0
The Bluest Eye,Toni Morrison,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=12_KUGLXigMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11337.The_Bluest_Eye,1970.0,109944.0,1970.0,0,1,1970.0
"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.2,Fiction,5.49,EUR,http://books.google.com/books/content?id=lzrFiFmJP1gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2373.The_Bone_Collector,1997.0,120541.0,1997.0,1,1,1997.0
The Bonfire of the Vanities,Tom Wolfe,3.81,Fiction,8.99,EUR,http://books.google.com/books/content?id=JDteDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,1987.0,52062.0,1987.0,0,0,1987.0
The Book Thief,Markus Zusak,4.39,Young Adult Fiction,15.17,EUR,http://books.google.com/books/content?id=01EZAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19063.The_Book_Thief,2005.0,1159741.0,2005.0,1,3,2005.0
The Book of Mormon: Another Testament of Jesus Christ,Joseph Smith Jr.,4.11,Mormon Church,8.99,NAN,http://books.google.com/books/content?id=hrSAuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/323355.The_Book_of_Mormon,,,,1,1,
"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,3.98,Foreign Language Study,8.99,NAN,http://books.google.com/books/content?id=KYaERAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7869.The_Bourne_Identity,1980.0,327122.0,1980.0,0,1,1980.0
The Boy in the Striped Pajamas,John Boyne,4.16,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=FKMAmEWLim8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,2006.0,285692.0,2006.0,1,1,2006.0
The Bridges of Madison County,Robert James Waller,3.51,Fiction,5.99,EUR,http://books.google.com/books/content?id=eb03AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,1992.0,56428.0,1992.0,0,0,1992.0
The Brief Wondrous Life of Oscar Wao,Junot Díaz,3.89,Fiction,10.99,EUR,http://books.google.com/books/content?id=qW3n_pZqKycC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,2007.0,160330.0,2007.0,0,0,2007.0
"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,4.34,Fiction,10.99,EUR,http://books.google.com/books/content?id=BI6y5UpBDg4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/83144.The_Bronze_Horseman,2001.0,37369.0,2001.0,1,3,2001.0
The Brothers Karamazov,Fyodor Dostoevsky,4.39,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,,,,1,3,
The Call of the Wild,Jack London,3.91,Unknown,8.99,NAN,http://books.google.com/books/content?id=j0oYi3O_tvgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild,1903.0,223932.0,1903.0,0,0,1903.0
The Canterbury Tales,Geoffrey Chaucer,3.52,Poetry,8.99,NAN,http://books.google.com/books/content?id=PtEy4VKRH_QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,,,,0,0,
The Case for Christ,Lee Strobel,4.1,Religion,8.99,EUR,http://books.google.com/books/content?id=_Q7xCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/73186.The_Case_for_Christ,1988.0,67128.0,1988.0,1,1,1988.0
"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,4.19,Brothers And Sisters,8.99,NAN,http://books.google.com/books/content?id=rFfhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,,,,1,1,
The Catcher in the Rye,J.D. Salinger,3.8,Study Aids,8.99,NAN,http://books.google.com/books/content?id=M3dJfixJ6lIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,1951.0,2044241.0,1951.0,0,0,1951.0
The Chain Between Worlds (The Lost Artefacts #1),Johnathon Nicolaou,4.42,Unknown,8.99,NAN,http://books.google.com/books/content?id=fZCezwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/60288648-the-chain-between-worlds,,,,1,3,
"The Cheat Code (Wisdom Revolution, #3)",Misba,4.11,Fiction,4.99,EUR,http://books.google.com/books/content?id=GPbAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60743324-the-cheat-code,,,,1,1,
"The Chosen (Reuven Malter, #1)",Chaim Potok,4.11,Religion,22.75,EUR,http://books.google.com/books/content?id=xvTEDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/187181.The_Chosen,,,,1,1,
"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,4.28,Juvenile Fiction,11.46,EUR,http://books.google.com/books/content?id=6EIoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,,,,1,3,
The Cider House Rules,John Irving,4.17,Fiction,8.99,NAN,http://books.google.com/books/content?id=09p5QbUcgCoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,1985.0,124876.0,1985.0,1,1,1985.0
"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,3.85,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=BFoEqy_vxG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/307791.The_City_of_Ember,2003.0,198809.0,2003.0,0,0,2003.0
"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.1,Fiction,8.99,NAN,http://books.google.com/books/content?id=ASvHBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear,1980.0,176062.0,1980.0,1,1,1980.0
The Client,John Grisham,3.97,Fiction,8.99,EUR,http://books.google.com/books/content?id=VltAJKJ2mboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5359.The_Client,1993.0,320083.0,1993.0,0,1,1993.0
The Club,Ellery Lloyd,4.11,Fiction,11.99,EUR,http://books.google.com/books/content?id=iBg_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58536005-the-club,,,,1,1,
The Collector,John Fowles,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=ycDcsbsurcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/243705.The_Collector,1963.0,32129.0,1963.0,0,1,1963.0
The Color Purple,Alice Walker,4.28,Fiction,8.99,NAN,http://books.google.com/books/content?id=ZIogAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/52892857-the-color-purple,1982.0,376766.0,1982.0,1,3,1982.0
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=Ba9JP76UxpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,,,,1,1,
The Communist Manifesto,Karl Marx,4.11,Young Adult Fiction,0.74,EUR,http://books.google.com/books/content?id=yLHkDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30474.The_Communist_Manifesto,,,,1,1,
The Compleat Works of Wllm Shkspr,Reduced Shakespeare Company,4.43,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr,,,,1,3,
The Complete Calvin and Hobbes,Bill Watterson,4.81,Comics & Graphic Novels,8.99,NAN,http://books.google.com/books/content?id=wmjG5g4Yx7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes,2005.0,28900.0,2005.0,1,3,2005.0
The Complete Maus,Art Spiegelman,4.58,Comics & Graphic Novels,8.99,NAN,http://books.google.com/books/content?id=ASajL1zsziAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/15195.The_Complete_Maus,,,,1,3,
The Complete Novels,Jane Austen,4.57,Fiction,14.15,EUR,http://books.google.com/books/content?id=N_JhbNdse7cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/14905.The_Complete_Novels,1813.0,18828.0,1813.0,1,3,1813.0
The Complete Persepolis,Marjane Satrapi,4.11,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=-zMmAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/991197.The_Complete_Persepolis,,,,1,1,
The Complete Poems of Emily Dickinson,Emily Dickinson,4.11,Young Adult Fiction,10.99,EUR,http://books.google.com/books/content?id=HwFMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,,,,1,1,
The Complete Sherlock Holmes,Arthur Conan Doyle,4.51,Fiction,2.59,EUR,http://books.google.com/books/content?id=5yx2EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,1894.0,109754.0,1894.0,1,3,1894.0
The Complete Stories and Poems,Edgar Allan Poe,4.4,Fiction,1.99,EUR,http://books.google.com/books/content?id=PUTmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems,1849.0,160063.0,1849.0,1,3,1849.0
The Complete Works,William Shakespeare,4.48,Literary Collections,19.38,EUR,http://books.google.com/books/content?id=Jmy0ZWUA2ScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/569564.The_Complete_Works,1623.0,39503.0,1623.0,1,3,1623.0
The Corrections,Jonathan Franzen,3.78,Fiction,12.74,EUR,http://books.google.com/books/content?id=FodGfz5li5wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3805.The_Corrections,2001.0,117657.0,2001.0,0,0,2001.0
The Count of Monte Cristo,Alexandre Dumas,4.32,Fiction,8.99,NAN,http://books.google.com/books/content?id=eXRRNzjlXrkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo,,,,1,3,
The Couple Next Door,Shari Lapena,3.8,Fiction,8.99,EUR,http://books.google.com/books/content?id=s744CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28815474-the-couple-next-door,2016.0,63237.0,2016.0,0,0,2016.0
The Crucible,Arthur Miller,3.61,Drama,8.08,EUR,http://books.google.com/books/content?id=KFZ3CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17250.The_Crucible,,,,0,0,
"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.01,Young Adult Fiction,9.49,EUR,http://books.google.com/books/content?id=WFAsDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/26032825-the-cruel-prince,,,,0,1,
The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.89,Fiction,8.99,EUR,http://books.google.com/books/content?id=WKcaQG7csYAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,2003.0,867553.0,2003.0,0,0,2003.0
"The Da Vinci Code (Robert Langdon, #2)",Dan    Brown,3.93,Fiction,11.99,EUR,http://books.google.com/books/content?id=ASDy1OLaP1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,,,,0,0,
"The Dark Tower (The Dark Tower, #7)",Stephen        King,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=Geq0uKAxZPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5091.The_Dark_Tower,,,,1,1,
"The Darkest Minds (The Darkest Minds, #1)",Alexandra Bracken,4.26,Juvenile Fiction,6.49,EUR,http://books.google.com/books/content?id=AopDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10576365-the-darkest-minds,2012.0,83886.0,2012.0,1,3,2012.0
"The Death Cure (The Maze Runner, #3)",James Dashner,4.11,Young Adult Fiction,6.91,EUR,http://books.google.com/books/content?id=8t5GVWLo_eEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7864437-the-death-cure,,,,1,1,
"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,3.7,Fiction,9.88,EUR,http://books.google.com/books/content?id=ppqvXkmGKj0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,2003.0,665930.0,2003.0,0,0,2003.0
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,4.11,History,8.99,NAN,http://books.google.com/books/content?id=diAFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/397483.The_Devil_in_the_White_City,,,,1,1,
The Diary of a Young Girl,Anne Frank,4.2,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,,,,1,1,
The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=qkwhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13651.The_Dispossessed,,,,1,1,
The Divine Comedy: Inferno - Purgatorio - Paradiso,Dante Alighieri,4.08,Poetry,16.68,EUR,http://books.google.com/books/content?id=QdAmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6656.The_Divine_Comedy,,,,1,1,
"The Drawing of the Three (The Dark Tower, #2)",Stephen        King,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three,,,,1,1,
The Drowning Woman,Robyn Harding,4.11,Fiction,9.49,EUR,http://books.google.com/books/content?id=04SSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62874245-the-drowning-woman,,,,1,1,
"The Eden Paradox (Eden Paradox, #1)",Barry Kirwan,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=9ER8xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43722869-the-eden-paradox,,,,1,1,
"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,4.26,Fiction,7.49,EUR,http://books.google.com/books/content?id=_YS-AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16081272-the-edge-of-never,2012.0,117508.0,2012.0,1,3,2012.0
The Elegance of the Hedgehog,Muriel Barbery,4.11,Fiction,9.59,EUR,http://books.google.com/books/content?id=GFktEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog,,,,1,1,
The Elephant Tree,R.D. Ronald,3.9,Fiction,3.42,EUR,http://books.google.com/books/content?id=d10GBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9293020-the-elephant-tree,2010.0,15421.0,2010.0,0,0,2010.0
